X,Y,Cluster
0.490069,-2.391705,2.000000
-3.124424,-3.027186,2.000000
-3.175490,-2.544083,2.000000
-0.877808,-2.458987,2.000000
-3.301698,-2.762548,2.000000
-0.872219,-3.017630,2.000000
-1.411387,-3.106138,2.000000
-2.601064,-3.486383,2.000000
-3.030087,-2.930786,2.000000
-0.694647,-2.971856,2.000000
-3.714267,-2.332349,2.000000
-4.313396,-3.460464,2.000000
-1.827580,-3.660140,2.000000
0.222936,-3.123486,2.000000
-1.709035,-2.955017,2.000000
-1.846563,-3.069182,2.000000
-4.211012,-2.577305,2.000000
-2.285186,-2.807354,2.000000
-3.880747,-3.643628,2.000000
-3.311878,-2.722023,2.000000
-1.391935,-2.858043,2.000000
-3.415937,-3.532358,2.000000
-3.903873,-2.050565,2.000000
-1.398344,-3.490283,2.000000
-1.884298,-2.408866,2.000000
-3.014579,-3.124929,2.000000
-2.083721,-3.093435,2.000000
0.035267,-2.612252,2.000000
-2.143259,-3.529622,2.000000
-2.178890,-3.727545,2.000000
-1.375429,-2.130944,2.000000
-2.171163,-2.709586,2.000000
0.745377,-2.981736,2.000000
-2.829186,-2.352363,2.000000
-2.525915,-3.029019,2.000000
-2.996197,-3.751153,2.000000
-1.572103,-2.382257,2.000000
-1.276885,-3.548202,2.000000
0.137141,-3.170947,2.000000
-2.510210,-3.163477,2.000000
-0.859779,-3.558048,2.000000
-1.808783,-2.083387,2.000000
-1.209781,-2.892824,2.000000
-1.763151,-2.840647,2.000000
-2.422699,-2.279821,2.000000
-1.902889,-2.776748,2.000000
-1.415343,-3.407694,2.000000
-1.299329,-3.509487,2.000000
-2.723306,-2.652716,2.000000
-2.607816,-2.129754,2.000000
-3.812218,-2.309682,2.000000
-1.795452,-2.675319,2.000000
-3.365630,-2.986345,2.000000
-1.309626,-2.594581,2.000000
-3.919310,-2.720492,2.000000
-1.754382,-2.453398,2.000000
-0.299084,-3.234079,2.000000
-2.639569,-2.939877,2.000000
-0.738781,-3.061871,2.000000
-2.480373,-2.807724,2.000000
-3.162076,-3.446375,2.000000
-1.434533,-2.960096,2.000000
-1.572472,-2.582105,2.000000
-2.218403,-2.143738,2.000000
-0.929891,-3.113960,2.000000
-1.839727,-3.152665,2.000000
-4.465213,-2.860215,2.000000
-1.151460,-3.315436,2.000000
-3.918042,-3.756210,2.000000
-2.142076,-3.562942,2.000000
-2.194615,-3.133586,2.000000
-2.439043,-3.332727,2.000000
0.796305,-2.714906,2.000000
-2.382714,-3.656064,2.000000
-0.667334,-3.810475,2.000000
0.649902,-2.266881,2.000000
-0.918628,-3.403213,2.000000
-1.583316,-3.043729,2.000000
-1.667053,-3.001288,2.000000
-1.503014,-3.456122,2.000000
-3.091178,-3.142651,2.000000
-2.308782,-3.299146,2.000000
0.128833,-3.124048,2.000000
0.853500,-3.303190,2.000000
-2.372839,-3.402469,2.000000
-1.519206,-2.368648,2.000000
-2.162314,-2.101135,2.000000
-1.150996,-3.450310,2.000000
-3.214012,-3.527508,2.000000
-2.491389,-2.771527,2.000000
-1.037847,-2.684039,2.000000
-4.285152,-3.441380,2.000000
-3.201085,-3.465908,2.000000
-1.603890,-3.771332,2.000000
-0.488277,-3.060419,2.000000
-2.937317,-3.091572,2.000000
-1.180775,-3.232848,2.000000
-2.756936,-3.333944,2.000000
-1.774719,-2.978376,2.000000
-1.285989,-3.193566,2.000000
-1.865459,-3.647014,2.000000
-2.250003,-3.199796,2.000000
-1.944993,-3.092783,2.000000
-0.546413,-3.221659,2.000000
-3.552117,-2.532888,2.000000
-2.059095,-2.688971,2.000000
-3.370309,-2.976085,2.000000
0.213660,-2.602679,2.000000
-1.426669,-3.154710,2.000000
-3.113016,-2.962782,2.000000
-2.108210,-3.339835,2.000000
-3.142964,-2.681619,2.000000
-4.925271,-2.353612,2.000000
-2.348124,-2.836083,2.000000
-0.812156,-2.303298,2.000000
-0.819476,-3.400304,2.000000
1.217957,-3.113704,2.000000
-1.455836,-3.394212,2.000000
-3.226826,-3.445109,2.000000
-3.427632,-1.605958,2.000000
-1.415336,-3.013176,2.000000
-1.890228,-3.543696,2.000000
-2.374540,-2.533314,2.000000
-1.583829,-3.200864,2.000000
-3.372395,-3.596202,2.000000
-0.419318,-2.752334,2.000000
0.593316,-3.787985,2.000000
-0.881974,-3.128243,2.000000
-0.628281,-3.056034,2.000000
-1.379224,-3.678732,2.000000
-1.109566,-3.107934,2.000000
-2.975913,-3.087807,2.000000
-2.919604,-2.775844,2.000000
-3.107252,-3.739616,2.000000
-2.758036,-2.432924,2.000000
-3.748073,-3.170028,2.000000
-2.147272,-3.079942,2.000000
-2.575299,-2.955717,2.000000
-0.427931,-2.889327,2.000000
-0.816846,-3.083235,2.000000
-2.418107,-3.398343,2.000000
-0.483345,-2.301887,2.000000
-2.358591,-2.386919,2.000000
-0.114530,-2.833087,2.000000
-1.597238,-3.038044,2.000000
-2.511850,-2.854947,2.000000
-2.401253,-3.064273,2.000000
-3.434247,-2.865856,2.000000
-2.932253,-2.937791,2.000000
-3.897697,-2.958848,2.000000
0.572152,-3.396242,2.000000
-1.944340,-3.684614,2.000000
-1.470804,-2.320800,2.000000
-3.990132,-3.105790,2.000000
-3.952983,-1.930817,2.000000
-2.009175,-2.976186,2.000000
-3.123104,-3.409522,2.000000
-3.663433,-3.372345,2.000000
-1.663161,-2.685913,2.000000
-2.418884,-3.166583,2.000000
-2.006305,-2.502903,2.000000
-2.667079,-3.301166,2.000000
-1.288278,-2.684144,2.000000
-0.263735,-2.843715,2.000000
-1.620442,-3.560618,2.000000
-1.018287,-2.226906,2.000000
-2.198912,-2.625310,2.000000
-1.841637,-3.564551,2.000000
-3.014249,-2.775436,2.000000
-0.032778,-3.347444,2.000000
0.339885,-3.001580,2.000000
-2.339862,-2.813286,2.000000
-1.861041,-2.854664,2.000000
-2.222973,-3.801049,2.000000
-1.937358,-2.940475,2.000000
-0.697368,-2.640265,2.000000
-0.352872,-2.709691,2.000000
-0.074254,-3.661144,2.000000
-1.182805,-3.564206,2.000000
-4.410179,-2.905918,2.000000
-2.191446,-2.672970,2.000000
-2.921165,-3.332168,2.000000
-1.454359,-2.600016,2.000000
-1.386165,-3.508926,2.000000
-0.913782,-3.046738,2.000000
-1.458793,-3.569734,2.000000
-2.655704,-3.215483,2.000000
-1.753920,-4.209068,2.000000
-1.128367,-3.547920,2.000000
-2.570799,-3.159455,2.000000
-0.870592,-3.480073,2.000000
-2.183301,-3.193662,2.000000
-1.019620,-3.017405,2.000000
-3.832334,-2.930639,2.000000
-2.188220,-4.158613,2.000000
-3.335269,-2.816727,2.000000
-1.322512,-2.933497,2.000000
-3.364624,-2.805521,2.000000
-0.397354,-2.889642,2.000000
-2.799457,-3.120661,2.000000
-3.425149,-2.507607,2.000000
-0.764936,-3.748226,2.000000
-0.147032,-3.266597,2.000000
-1.043684,-3.451934,2.000000
-2.385759,-1.932185,2.000000
-2.415764,-2.783018,2.000000
-3.186777,-2.688016,2.000000
-2.028949,-3.786616,2.000000
-2.109427,-3.284198,2.000000
-2.422608,-3.160964,2.000000
-0.658981,-2.360118,2.000000
-0.804265,-3.856665,2.000000
-1.986401,-3.348052,2.000000
-0.225582,-2.314685,2.000000
-3.486428,-2.623105,2.000000
-2.265182,-2.065018,2.000000
-3.185677,-2.564370,2.000000
-0.954378,-2.012522,2.000000
-3.492297,-2.636723,2.000000
-1.571555,-3.570839,2.000000
-2.651897,-3.363678,2.000000
-2.435597,-3.434793,2.000000
-1.875714,-2.798728,2.000000
-3.724983,-2.667658,2.000000
-1.841065,-3.035395,2.000000
-1.394027,-2.857955,2.000000
-0.205605,-3.262230,2.000000
-0.336046,-3.338609,2.000000
-1.880323,-3.085949,2.000000
-2.052509,-2.446210,2.000000
-1.838639,-2.369865,2.000000
-2.272778,-3.031736,2.000000
-2.883034,-3.266563,2.000000
-3.058846,-2.713160,2.000000
-2.026827,-3.379240,2.000000
-3.363355,-3.609254,2.000000
-4.249355,-2.738074,2.000000
-1.552324,-3.244165,2.000000
-2.672735,-2.737199,2.000000
-2.174076,-3.078142,2.000000
-1.410132,-2.867872,2.000000
-2.203432,-3.647964,2.000000
-1.032225,-3.204732,2.000000
-0.924361,-3.556921,2.000000
-2.787293,-2.549236,2.000000
-2.086980,-2.199822,2.000000
-0.857658,-3.793713,2.000000
-2.880015,-3.885273,2.000000
-2.504764,-3.862220,2.000000
-1.374892,-3.663394,2.000000
-3.482826,-3.496461,2.000000
0.082155,-3.441243,2.000000
-2.264885,-2.589298,2.000000
-3.032295,-3.053430,2.000000
-3.394619,-3.642127,2.000000
-1.378232,-2.216887,2.000000
-1.749338,-4.001191,2.000000
-4.621630,-2.652521,2.000000
0.853984,-2.727623,2.000000
-2.777909,-3.143030,2.000000
-2.576232,-3.165254,2.000000
-0.423846,-2.872830,2.000000
-2.098907,-2.139750,2.000000
-3.216726,-3.265579,2.000000
-2.940300,-2.774047,2.000000
-1.064249,-3.298851,2.000000
-1.454214,-2.598746,2.000000
-3.635332,-3.386171,2.000000
-1.424949,-2.835096,2.000000
-2.641557,-3.201529,2.000000
-2.271974,-2.505052,2.000000
-2.468506,-3.704926,2.000000
-2.353522,-2.738654,2.000000
-1.131679,-2.974618,2.000000
0.724737,-3.430041,2.000000
-2.619124,-3.287055,2.000000
-1.783996,-2.715626,2.000000
0.918669,-3.234622,2.000000
-2.954486,-2.770661,2.000000
-2.611251,-2.608262,2.000000
-0.687727,-3.201781,2.000000
-2.311625,-2.885549,2.000000
-3.725738,-3.141281,2.000000
-2.391425,-3.278440,2.000000
-3.046694,-2.542609,2.000000
-2.311358,-2.101960,2.000000
-0.822530,-2.215072,2.000000
-1.163793,-2.864211,2.000000
-1.277890,-2.997713,2.000000
-0.040444,-2.004913,2.000000
-2.056727,-2.470245,2.000000
-1.182421,-2.939885,2.000000
-2.830715,-2.748782,2.000000
-0.239084,-3.027788,2.000000
-1.700857,-3.464904,2.000000
-1.271513,-3.110931,2.000000
-1.382587,-2.558430,2.000000
-2.536511,-3.338342,2.000000
-3.408252,-3.150996,2.000000
-2.209702,-2.600413,2.000000
-2.442276,-3.015963,2.000000
-1.313800,-2.733678,2.000000
-0.483824,-3.689465,2.000000
-1.699495,-2.363394,2.000000
-3.662603,-3.136718,2.000000
-1.512827,-3.485059,2.000000
-1.994740,-3.491599,2.000000
-2.100626,-2.766536,2.000000
-4.512577,-2.548872,2.000000
-3.971352,-3.426715,2.000000
-1.718736,-3.095875,2.000000
-2.200350,-3.031433,2.000000
-1.436684,-2.197534,2.000000
-3.161215,-3.380793,2.000000
-1.713915,-2.385655,2.000000
-2.812130,-2.743113,2.000000
-1.459886,-3.710637,2.000000
-0.141536,-2.869850,2.000000
-4.109087,-2.280466,2.000000
-3.191104,-2.848206,2.000000
1.585329,-3.166097,2.000000
-1.810832,-2.923928,2.000000
-3.643365,-2.999228,2.000000
-3.424557,-3.071521,2.000000
-1.183712,-2.099241,2.000000
-3.962683,-2.746310,2.000000
-1.683458,-2.690126,2.000000
-2.376070,-3.622238,2.000000
-1.342749,-3.106617,2.000000
-1.931791,-2.960176,2.000000
-0.900764,-3.143538,2.000000
-1.540921,-2.672561,2.000000
-3.398428,-2.879587,2.000000
-3.001935,-3.671093,2.000000
-2.965637,-2.016232,2.000000
-1.386970,-3.047889,2.000000
-2.318262,-2.725949,2.000000
-1.928476,-3.013222,2.000000
-1.673693,-3.274939,2.000000
-3.481304,-3.595489,2.000000
-3.315725,-2.983625,2.000000
-1.463630,-3.211751,2.000000
-3.576929,-3.591906,2.000000
-1.155559,-2.724896,2.000000
-0.048503,-2.330535,2.000000
-0.033858,-2.953923,2.000000
1.074566,-2.366037,2.000000
-2.618103,-2.896948,2.000000
-0.136322,-3.617928,2.000000
-1.361012,-2.795987,2.000000
-3.026596,-2.654226,2.000000
-1.068275,-2.510934,2.000000
0.749726,-2.876106,2.000000
-2.878639,-3.081594,2.000000
-3.095751,-3.248210,2.000000
-0.365118,-2.628901,2.000000
-2.197208,-3.036633,2.000000
-1.329610,-2.918112,2.000000
-3.249127,-3.038353,2.000000
-0.926057,-3.492339,2.000000
-3.597520,-2.143781,2.000000
-0.947949,-3.092031,2.000000
-2.772528,-3.628172,2.000000
-3.590327,-3.232496,2.000000
-2.859400,-3.318348,2.000000
-3.073417,-3.065285,2.000000
-3.527227,-3.403466,2.000000
-0.868169,-3.247007,2.000000
-3.798937,-2.919639,2.000000
-2.394133,-3.377202,2.000000
-4.379991,-2.399489,2.000000
-3.300998,-2.663605,2.000000
-0.813161,-2.517742,2.000000
-1.790528,-3.168308,2.000000
-4.578640,-2.456477,2.000000
-0.764603,-2.615704,2.000000
-2.154244,-3.205392,2.000000
-2.658883,-2.468662,2.000000
-0.968905,-2.797073,2.000000
-0.760750,-2.495936,2.000000
-1.700100,-3.299313,2.000000
-1.284385,-3.377965,2.000000
-0.956012,-3.486486,2.000000
-2.029176,-3.448516,2.000000
-3.188889,-2.423054,2.000000
-0.638201,-3.505844,2.000000
-1.941916,-1.935948,2.000000
-1.580634,-2.278334,2.000000
-1.833922,-2.902722,2.000000
-1.639157,-3.950860,2.000000
-1.134678,-3.047310,2.000000
-1.847343,-3.076155,2.000000
-1.180804,-3.784140,2.000000
-1.628663,-2.401740,2.000000
-2.538907,-3.561596,2.000000
-3.593729,-3.033460,2.000000
-3.406147,-2.857028,2.000000
-1.639633,-2.506134,2.000000
-1.009294,-2.826307,2.000000
-0.259513,-3.129421,2.000000
-1.453548,-2.849015,2.000000
-2.711509,-3.532837,2.000000
-5.090519,-3.006475,2.000000
-1.279225,-2.694199,2.000000
-0.668373,-2.862552,2.000000
-2.861726,-2.688439,2.000000
-2.896874,-2.802713,2.000000
-1.027993,-3.431996,2.000000
-4.127528,-2.869035,2.000000
-3.148792,-3.045649,2.000000
-0.195965,-2.286494,2.000000
-1.652414,-2.807777,2.000000
-2.606673,-2.721686,2.000000
-0.817684,-2.895823,2.000000
-5.763909,-3.650020,2.000000
-4.077016,-2.831782,2.000000
-2.308492,-2.851871,2.000000
0.657298,-2.684492,2.000000
-2.872875,-3.378424,2.000000
0.529024,-2.507439,2.000000
1.172397,-2.535418,2.000000
-2.087648,-2.712807,2.000000
-1.546621,-2.697354,2.000000
-1.709509,-2.288718,2.000000
-1.543156,-3.435873,2.000000
-2.018099,-3.537816,2.000000
-1.686030,-3.159417,2.000000
-1.321739,-3.862869,2.000000
-2.092500,-2.200303,2.000000
-2.319322,-2.940963,2.000000
-3.486483,-2.902526,2.000000
-2.616700,-2.135595,2.000000
-2.167792,-3.641452,2.000000
-2.382895,-3.474783,2.000000
-2.626442,-2.623966,2.000000
-1.466855,-3.839996,2.000000
-0.404431,-3.363285,2.000000
-2.625573,-2.822316,2.000000
-3.734367,-2.961897,2.000000
-2.012910,-2.860827,2.000000
-3.080788,-3.431247,2.000000
-2.468616,-3.436827,2.000000
-2.200624,-3.517420,2.000000
0.041897,-2.720083,2.000000
-2.772419,-2.662017,2.000000
-1.395525,-3.022835,2.000000
-1.665252,-3.226588,2.000000
-4.445268,-3.132121,2.000000
-1.557332,-2.921154,2.000000
-1.327604,-2.917660,2.000000
-2.751642,-4.251579,2.000000
-1.953505,-3.402497,2.000000
-1.519894,-3.600398,2.000000
-2.374666,-2.546822,2.000000
-0.726102,-3.394832,2.000000
-3.068607,-3.050190,2.000000
0.841518,-2.481371,2.000000
-1.125129,-2.196193,2.000000
-3.392009,-3.176176,2.000000
-1.761489,-2.993935,2.000000
-4.505219,-3.087113,2.000000
-3.218062,-3.020968,2.000000
-2.257697,-3.616203,2.000000
-2.980698,-2.313236,2.000000
-2.008244,-3.142567,2.000000
-1.168270,-3.488763,2.000000
-2.861588,-3.284253,2.000000
-1.158810,-2.632260,2.000000
-0.589271,-3.103124,2.000000
-1.149028,-2.406770,2.000000
-2.187573,-2.545653,2.000000
-1.142671,-2.671548,2.000000
-0.343652,-2.358804,2.000000
-4.433958,-2.950269,2.000000
0.028242,-2.895632,2.000000
-1.327922,-2.461571,2.000000
-1.378523,-3.124516,2.000000
-0.188544,-3.031972,2.000000
-2.852374,-2.944151,2.000000
-2.070552,-3.898589,2.000000
-1.546231,-2.971852,2.000000
-2.691742,-3.611704,2.000000
-2.419888,-3.136218,2.000000
-0.648668,-2.857291,2.000000
-1.780615,-2.232688,2.000000
-1.417408,-2.935455,2.000000
-3.096440,-2.595784,2.000000
-2.158890,-2.879865,2.000000
-0.139105,-3.560230,2.000000
-2.110317,-2.918618,2.000000
-1.746932,-2.730373,2.000000
-1.976955,-3.168901,2.000000
0.566359,-3.380121,2.000000
-3.089581,-2.409727,2.000000
-3.227053,-3.164483,2.000000
-1.123128,-2.800977,2.000000
-1.306416,-2.968324,2.000000
-2.421100,-3.090428,2.000000
-1.732208,-3.425165,2.000000
-3.231086,-2.978928,2.000000
-2.617627,-3.088738,2.000000
-1.783762,-3.080214,2.000000
-1.964627,-3.387658,2.000000
-2.673388,-3.123284,2.000000
-2.494450,-2.150592,2.000000
-0.145340,-2.715700,2.000000
-3.325302,-2.420667,2.000000
-2.378568,-2.864511,2.000000
-2.318320,-2.637893,2.000000
-0.568342,-2.864802,2.000000
-2.165272,-3.860133,2.000000
-3.107263,-2.807455,2.000000
-0.755477,-3.128542,2.000000
-1.323483,-3.297398,2.000000
-3.362858,-2.704805,2.000000
-1.483638,-2.787424,2.000000
-0.519922,-2.875292,2.000000
-2.367009,-3.265464,2.000000
-1.566648,-2.731795,2.000000
-1.444111,-3.913279,2.000000
-0.098297,-3.426067,2.000000
0.133911,-2.853257,2.000000
-3.879242,-3.201590,2.000000
-2.238274,-3.734142,2.000000
-3.434507,-2.953383,2.000000
-0.129401,-2.741089,2.000000
-2.802035,-3.212288,2.000000
-3.346189,-2.358702,2.000000
-3.235498,-3.097885,2.000000
-2.145265,-2.887391,2.000000
-2.577148,-3.353755,2.000000
-2.462265,-2.608430,2.000000
-1.699383,-2.780694,2.000000
-2.253784,-3.330205,2.000000
-1.839905,-3.488576,2.000000
-1.423596,-3.242497,2.000000
-0.389069,-2.156971,2.000000
0.898937,-2.815605,2.000000
-0.703062,-2.479193,2.000000
-1.793181,-3.207849,2.000000
-2.963579,-3.091554,2.000000
-1.585259,-3.814611,2.000000
-3.449604,-3.527255,2.000000
-1.848489,-2.561836,2.000000
-3.504771,-3.834790,2.000000
-1.059907,-2.967593,2.000000
-1.911004,-3.161847,2.000000
-3.086022,-3.108465,2.000000
-2.709980,-3.407167,2.000000
-1.788699,-2.537523,2.000000
-2.713126,-2.765318,2.000000
-1.488696,-2.570619,2.000000
-2.190438,-2.922761,2.000000
-2.170445,-2.790861,2.000000
-1.717071,-2.481358,2.000000
-1.596080,-2.663144,2.000000
-1.452043,-2.567856,2.000000
-1.212583,-2.954481,2.000000
-3.754990,-3.059840,2.000000
-1.932811,-3.166804,2.000000
-0.828071,-2.790733,2.000000
-1.983251,-3.078802,2.000000
-2.453251,-2.624440,2.000000
-1.334951,-3.210398,2.000000
-4.330994,-3.211012,2.000000
-3.062335,-3.071498,2.000000
-2.921924,-3.198424,2.000000
-1.852728,-2.205989,2.000000
-1.591545,-3.231694,2.000000
-1.594582,-2.335431,2.000000
-2.851422,-3.209930,2.000000
-3.517732,-2.415764,2.000000
-1.440992,-2.623589,2.000000
-2.054388,-2.890312,2.000000
-4.457124,-2.715632,2.000000
0.060872,-2.730167,2.000000
-1.059166,-2.329678,2.000000
-1.561119,-2.687414,2.000000
-2.761169,-3.157420,2.000000
-0.470110,-2.926555,2.000000
-2.065177,-3.438142,2.000000
-3.367317,-2.869144,2.000000
-0.053793,-2.645725,2.000000
-2.050536,-3.114137,2.000000
-2.669350,-2.771222,2.000000
-2.360651,-2.471783,2.000000
-5.220056,-3.194836,2.000000
-0.136109,-3.302152,2.000000
-1.822417,-3.164288,2.000000
-3.264676,-3.024416,2.000000
-0.948228,-2.900281,2.000000
-2.270806,-3.011573,2.000000
-0.387176,-2.118165,2.000000
-3.064542,-3.493882,2.000000
-1.736675,-3.536785,2.000000
-5.751735,-2.846246,2.000000
-3.089175,-2.292147,2.000000
-2.480059,-2.820858,2.000000
-2.561788,-4.016794,2.000000
-2.575815,-2.518302,2.000000
-0.240998,-2.964326,2.000000
-0.671804,-3.208360,2.000000
-2.072168,-3.606100,2.000000
-1.402445,-2.833190,2.000000
-0.584394,-3.092236,2.000000
-2.901100,-2.544103,2.000000
-0.518510,-4.110959,2.000000
-0.294427,-2.826182,2.000000
-2.783452,-3.080798,2.000000
-2.618762,-2.286985,2.000000
-0.363264,-3.409445,2.000000
-2.949909,-3.257652,2.000000
-2.529374,-3.289600,2.000000
-3.930096,-2.547765,2.000000
-1.093284,-2.686889,2.000000
0.610842,-3.637783,2.000000
-3.900461,-3.048779,2.000000
-0.742488,-2.397308,2.000000
-1.385771,-3.539885,2.000000
-4.632936,-2.780610,2.000000
-2.479384,-2.408827,2.000000
-3.147128,-3.138812,2.000000
-1.789628,-3.169664,2.000000
-2.712544,-3.093303,2.000000
-3.396133,-3.481828,2.000000
-1.334371,-3.951878,2.000000
-2.051939,-3.073484,2.000000
-3.035393,-2.231261,2.000000
-4.299833,-2.686209,2.000000
-2.871658,-2.773278,2.000000
-1.808416,-2.825433,2.000000
-2.128721,-2.504487,2.000000
-0.122598,-2.675367,2.000000
-3.068436,-2.569003,2.000000
-0.734133,-2.518567,2.000000
-2.310079,-3.111395,2.000000
-1.500644,-2.713900,2.000000
-4.228774,-2.647160,2.000000
-1.426255,-2.651459,2.000000
0.884261,-3.112805,2.000000
-0.985682,-2.940632,2.000000
-2.119115,-2.866154,2.000000
-1.136319,-3.237329,2.000000
-0.761546,-3.294764,2.000000
-0.294764,-2.529973,2.000000
-1.567712,-2.669478,2.000000
0.143464,-2.611766,2.000000
-1.420276,-2.406822,2.000000
-2.054815,-2.286817,2.000000
-2.580060,-2.567745,2.000000
-1.966615,-2.729864,2.000000
-2.522460,-2.660886,2.000000
-0.700189,-3.145695,2.000000
2.321507,-3.045134,2.000000
-1.480978,-3.368826,2.000000
-0.579250,-3.183903,2.000000
-2.029512,-2.950453,2.000000
-1.845397,-2.682806,2.000000
-1.417992,-2.870414,2.000000
-3.016623,-2.814087,2.000000
-4.068873,-2.961159,2.000000
-1.970489,-1.561270,2.000000
-0.262329,-3.186708,2.000000
-1.187079,-2.940433,2.000000
-3.141198,-2.668761,2.000000
-2.922029,-2.953956,2.000000
-2.500861,-3.754617,2.000000
-1.024706,-2.359055,2.000000
-1.375691,-1.573538,2.000000
-0.658594,-3.307942,2.000000
-2.432859,-3.416028,2.000000
0.083764,-3.391344,2.000000
-0.879977,-3.495691,2.000000
-2.492218,-2.752533,2.000000
-1.195065,-2.555412,2.000000
-0.088922,-2.962608,2.000000
-1.520076,-2.793763,2.000000
-1.771572,-3.378937,2.000000
-2.870490,-3.603048,2.000000
-3.497033,-3.346736,2.000000
-4.369059,-2.591808,2.000000
0.154600,-3.182625,2.000000
-3.072881,-2.981486,2.000000
-3.081165,-3.044886,2.000000
-1.742889,-3.849795,2.000000
-1.926090,-3.097137,2.000000
-3.280627,-3.333162,2.000000
-1.601164,-4.246156,2.000000
-3.688542,-1.842933,2.000000
-1.836611,-3.259357,2.000000
-1.845631,-2.725169,2.000000
-2.375823,-2.939573,2.000000
-2.469615,-3.332417,2.000000
-2.892788,-2.960519,2.000000
-1.625741,-3.474829,2.000000
-3.963687,-3.538915,2.000000
0.222433,-3.228429,2.000000
-0.861701,-2.676872,2.000000
-1.857147,-2.030379,2.000000
-2.048027,-2.439734,2.000000
-2.385135,-3.046161,2.000000
-1.805919,-3.122534,2.000000
-1.168393,-3.506665,2.000000
-0.173361,-3.095833,2.000000
-1.100641,-2.837750,2.000000
-4.967343,-3.092335,2.000000
-1.217856,-3.596138,2.000000
-4.879069,-3.136985,2.000000
-1.989866,-3.111020,2.000000
-1.384196,-3.170114,2.000000
-3.162521,-3.720242,2.000000
-1.109843,-3.754397,2.000000
-0.448489,-2.797526,2.000000
-1.429499,-3.262306,2.000000
-2.794745,-2.421750,2.000000
-0.712870,-2.742273,2.000000
-2.314561,-3.517699,2.000000
-3.186152,-2.461402,2.000000
-1.705152,-3.475268,2.000000
-2.217805,-4.009287,2.000000
-1.547931,-3.402492,2.000000
-1.337931,-2.440559,2.000000
-3.047733,-2.612876,2.000000
-2.837224,-3.162070,2.000000
-0.203611,-2.853867,2.000000
-3.631528,-3.039106,2.000000
0.943004,-4.081001,2.000000
-2.355041,-3.209850,2.000000
-3.535726,-2.720541,2.000000
-1.149076,-2.538869,2.000000
-3.507819,-3.579496,2.000000
-2.777585,-2.571964,2.000000
1.188008,-2.776647,2.000000
-1.786797,-2.932866,2.000000
-3.090004,-2.712084,2.000000
-1.169732,-3.000588,2.000000
-0.526413,-2.529357,2.000000
-0.398003,-2.963595,2.000000
-3.883083,-2.956300,2.000000
-2.918801,-2.712368,2.000000
-1.291602,-3.241474,2.000000
-3.200364,-3.925260,2.000000
-3.678208,-2.921513,2.000000
-1.147812,-2.893978,2.000000
-1.252062,-3.406180,2.000000
-3.093509,-2.296701,2.000000
-2.529106,-3.878556,2.000000
0.529264,-3.069663,2.000000
-2.831294,-2.716247,2.000000
-3.076638,-2.969764,2.000000
-1.960521,-2.497796,2.000000
-2.093854,-2.432778,2.000000
-2.861278,-3.469297,2.000000
-2.710851,-3.904778,2.000000
-2.503584,-2.838733,2.000000
-1.436478,-3.636823,2.000000
-4.380472,-3.261821,2.000000
-2.067472,-3.216869,2.000000
-0.787067,-3.041566,2.000000
-2.936942,-2.466910,2.000000
-2.328529,-2.859536,2.000000
-1.251476,-4.096812,2.000000
-1.676328,-3.628296,2.000000
-1.774512,-3.056406,2.000000
-3.713484,-2.948986,2.000000
-1.330737,-3.242017,2.000000
-1.738152,-2.454650,2.000000
-0.099200,-2.958396,2.000000
-0.243816,-3.688145,2.000000
-2.716965,-3.495315,2.000000
-1.933700,-3.082620,2.000000
-2.126720,-2.916840,2.000000
-3.168652,-3.021884,2.000000
-3.535300,-2.569171,2.000000
-2.183238,-3.375359,2.000000
-0.388130,-2.322408,2.000000
-3.670963,-3.021509,2.000000
-4.193906,-3.026169,2.000000
-1.750364,-2.587234,2.000000
-1.643522,-2.831994,2.000000
-1.141411,-3.315410,2.000000
-1.997070,-2.714152,2.000000
-1.668801,-2.289480,2.000000
-1.171607,-2.875704,2.000000
-2.897482,-4.197243,2.000000
-0.383951,-3.170867,2.000000
-2.542750,-2.364538,2.000000
-3.398146,-3.257563,2.000000
-2.737231,-2.941549,2.000000
-1.751185,-2.331062,2.000000
-1.944973,-3.034014,2.000000
-1.140231,-3.338464,2.000000
-1.129047,-3.004778,2.000000
-2.194777,-3.039138,2.000000
-2.423800,-3.736343,2.000000
-0.130972,-3.190823,2.000000
-1.129841,-3.799674,2.000000
0.165974,-3.187802,2.000000
-1.169866,-2.436176,2.000000
-0.469888,-2.860042,2.000000
-0.365449,-2.515624,2.000000
-4.212770,-3.160195,2.000000
-2.328851,-3.791177,2.000000
-1.673436,-2.289964,2.000000
-1.875055,-2.885071,2.000000
-2.959466,-3.275526,2.000000
-3.439166,-2.905831,2.000000
-0.626095,-3.512979,2.000000
-1.064379,-2.569341,2.000000
0.324530,-3.180955,2.000000
-2.420074,-2.412575,2.000000
-1.865092,-2.477342,2.000000
-2.481209,-3.919803,2.000000
-2.245662,-3.154137,2.000000
-1.858604,-2.683058,2.000000
-1.464060,-2.728165,2.000000
-1.211563,-3.053206,2.000000
-0.537858,-3.085927,2.000000
-2.431465,-3.552320,2.000000
-2.288113,-2.651696,2.000000
-4.591531,-3.256992,2.000000
-4.058693,-3.688024,2.000000
-0.541078,-2.690977,2.000000
-1.813338,-2.864987,2.000000
-2.709146,-4.249525,2.000000
